Title,Price,Link,Image,Description,ReviewAuthor,ReviewRating,ReviewTitle,ReviewBody,ReviewDate
"APPLE MacBook Pro Touch Bar 13' 2016 i5 - 2,9 Ghz - 8 Go RAM - 256 Go SSD - Gris Sidéral- Reconditionné - Etat correct","277,10 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-macbook-pro-touch-bar-13-2016-i5-2-9-ghz/f-1070992-macbok0535ec.html#mpos=12|mp","https://www.cdiscount.com/pdt2/5/e/c/1/300x300/macbok0535ec/rw/apple-macbook-pro-touch-bar-13-2016-i5-2-9-ghz.jpg","MacBook Pro Touch Bar 13 pouces - 2016 Caractéristiques Processeur : Intel Core i5 Fréquence : 2,9 Ghz Stockage : 256 Go SSD RAM : 8 Go Ecran : Retina Carte Graphique : Intel Iris Graphics 550 Clavier : AZERTY FR Couleur : Gris Sidéral Poids : 1,37 kg Trackpad : Force Touch Macbook Pro Touch Bar: libérez votre créativité Avec le MacBook Pro, l’ordinateur portable atteint des sommets inédits en matière de performances et de portabilité. Quelles que soient les contrées où vous mènera votre imagination, vous parviendrez plus vite que jamais à vos objectifs grâce, entre autres, à des processeurs et à une mémoire hautes performances, à des graphismes avancés et à un système de stockage d’une rapidité fulgurante. Le tout, dans un design compact ultra-léger. Le processeur Intel Core i5 Le processeur Intel Core i5 accélère les performances jusqu'à 50 % par rapport à la génération précédente. Le processeur Intel Core i5 bénéficie également de la fonction Turbo Boost. Lorsque vous utilisez une application qui sollicite fortement le processeur, comme Aperture 3 ou Final Cut Pro, et qui bénéficierait d'un gain de performances, Turbo Boost augmente automatiquement la vitesse d'un ou deux coeurs. Un écran Retina amélioré, plus de couleurs, plus de pixels Une grande ouverture des pixels et un taux de rafraîchissement variable le rendent efficace sur le plan énergétique. Et il prend en charge une large gamme de couleurs pour livrer des verts et des rouges plus éclatants qu’avec l’espace sRGB. Plus fidèles, les images foisonnent de détails d’un réalisme saisissant. Un atout essentiel pour le graphisme, l’étalonnage et le montage. TrackPad Force Touch Le nouveau trackpad Force Touch offre de nouvelles possibilités. Intégrant un clique secondaire, il vous permet encore plus de pouvoirs. Sous sa surface, des capteurs détectent le niveau de pression exercée et vous permet d'intéragir différemment avec votre MacBook d'occasion. Vous bénéficiez aussi d'une sensation de clic réactive et uniforme, quel que soit l'endroit où vous appuyez. C'est votre côté branché. Avec ses 4 ports Thunderbolts 3 et son alimentation USBC, votre MacBook reconditionné vous offre l'environnement minimaliste que vous recherchez.","Jonathan • publié le","5,0","Tip top !","Très content, service au top rapide et agréable ! Et merci pour les bonbons ahah :)","24/06/2024"
"APPLE MacBook Pro Touch Bar 13' 2016 i5 - 2,9 Ghz - 8 Go RAM - 256 Go SSD - Gris Sidéral- Reconditionné - Etat correct","277,10 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-macbook-pro-touch-bar-13-2016-i5-2-9-ghz/f-1070992-macbok0535ec.html#mpos=12|mp","https://www.cdiscount.com/pdt2/5/e/c/1/300x300/macbok0535ec/rw/apple-macbook-pro-touch-bar-13-2016-i5-2-9-ghz.jpg","MacBook Pro Touch Bar 13 pouces - 2016 Caractéristiques Processeur : Intel Core i5 Fréquence : 2,9 Ghz Stockage : 256 Go SSD RAM : 8 Go Ecran : Retina Carte Graphique : Intel Iris Graphics 550 Clavier : AZERTY FR Couleur : Gris Sidéral Poids : 1,37 kg Trackpad : Force Touch Macbook Pro Touch Bar: libérez votre créativité Avec le MacBook Pro, l’ordinateur portable atteint des sommets inédits en matière de performances et de portabilité. Quelles que soient les contrées où vous mènera votre imagination, vous parviendrez plus vite que jamais à vos objectifs grâce, entre autres, à des processeurs et à une mémoire hautes performances, à des graphismes avancés et à un système de stockage d’une rapidité fulgurante. Le tout, dans un design compact ultra-léger. Le processeur Intel Core i5 Le processeur Intel Core i5 accélère les performances jusqu'à 50 % par rapport à la génération précédente. Le processeur Intel Core i5 bénéficie également de la fonction Turbo Boost. Lorsque vous utilisez une application qui sollicite fortement le processeur, comme Aperture 3 ou Final Cut Pro, et qui bénéficierait d'un gain de performances, Turbo Boost augmente automatiquement la vitesse d'un ou deux coeurs. Un écran Retina amélioré, plus de couleurs, plus de pixels Une grande ouverture des pixels et un taux de rafraîchissement variable le rendent efficace sur le plan énergétique. Et il prend en charge une large gamme de couleurs pour livrer des verts et des rouges plus éclatants qu’avec l’espace sRGB. Plus fidèles, les images foisonnent de détails d’un réalisme saisissant. Un atout essentiel pour le graphisme, l’étalonnage et le montage. TrackPad Force Touch Le nouveau trackpad Force Touch offre de nouvelles possibilités. Intégrant un clique secondaire, il vous permet encore plus de pouvoirs. Sous sa surface, des capteurs détectent le niveau de pression exercée et vous permet d'intéragir différemment avec votre MacBook d'occasion. Vous bénéficiez aussi d'une sensation de clic réactive et uniforme, quel que soit l'endroit où vous appuyez. C'est votre côté branché. Avec ses 4 ports Thunderbolts 3 et son alimentation USBC, votre MacBook reconditionné vous offre l'environnement minimaliste que vous recherchez.","Benjih73 • publié le","5,0","Rien à signaler produit en parfait état.","Je suis content de ce produit il est en parfaite état je recommande.","25/09/2022"
"Apple - 13,6' MacBook Air M4 (2025) - RAM 24Go - Stockage 512Go - CPU 10 cœurs - GPU 10 cœurs - Argent","1499,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-13-6-macbook-air-m4-2025-ram-24go-s/f-10709-mc654fna.html#mpos=13|cd","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mc654fna/rw/apple-13-6-macbook-air-m4-2025-ram-24go-s.jpg","","IMCHA78 • publié le","5,0","Top !!","Je l’ai que quelques jours mais j’ai envie de dire qu’il est top",""
"Apple - 13,6' MacBook Air M4 (2025) - RAM 24Go - Stockage 512Go - CPU 10 cœurs - GPU 10 cœurs - Argent","1499,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-13-6-macbook-air-m4-2025-ram-24go-s/f-10709-mc654fna.html#mpos=13|cd","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mc654fna/rw/apple-13-6-macbook-air-m4-2025-ram-24go-s.jpg","","Ordi • publié le","5,0","Parfait","La livraison s’est bien passée dans les délais",""
"Apple - 13,6' MacBook Air M4 (2025) - RAM 24Go - Stockage 512Go - CPU 10 cœurs - GPU 10 cœurs - Argent","1499,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-13-6-macbook-air-m4-2025-ram-24go-s/f-10709-mc654fna.html#mpos=13|cd","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mc654fna/rw/apple-13-6-macbook-air-m4-2025-ram-24go-s.jpg","","Sonia • publié le","5,0","Ravie de mon achat","Qualité Apple, ordinateur rapide, fluide et exempt de bug et prix très abordable sur Cdiscount",""
"Apple - 13,6' MacBook Air M4 (2025) - RAM 24Go - Stockage 512Go - CPU 10 cœurs - GPU 10 cœurs - Argent","1499,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-13-6-macbook-air-m4-2025-ram-24go-s/f-10709-mc654fna.html#mpos=13|cd","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mc654fna/rw/apple-13-6-macbook-air-m4-2025-ram-24go-s.jpg","","bdew1801 • publié le","5,0","Comme toujours la qualité au rendez-vous","Je suis ravi de mon achat. Comme toujours la qualité des MacBook de Apple est à la hauteur..","17/09/2025"
"Apple - 13,6' MacBook Air M4 (2025) - RAM 24Go - Stockage 512Go - CPU 10 cœurs - GPU 10 cœurs - Argent","1499,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-13-6-macbook-air-m4-2025-ram-24go-s/f-10709-mc654fna.html#mpos=13|cd","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mc654fna/rw/apple-13-6-macbook-air-m4-2025-ram-24go-s.jpg","","Mag401 • publié le","5,0","Excellent produit !","Rapidité, confort, facilité d’adaptation pour ceux qui ne comprennent pas l’informatique -petit bémol, vu le prix il devrait intégrer la Souris ? mais j’ai toujours été fan d’Apple !","17/07/2025"
"Apple - 13,6' MacBook Air M4 (2025) - RAM 16Go - Stockage 512Go - CPU 10 cœurs - GPU 10 cœurs - Argent","1249,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-13-6-macbook-air-m4-2025-ram-16go-s/f-10709-mw0x3fna.html#mpos=14|cd","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mw0x3fna/rw/apple-13-6-macbook-air-m4-2025-ram-16go-s.jpg","","Didier • publié le","3,0","Pas très pratique","Je m’imagine pouvoir vite maîtriser l’utilisation mais c’est assez compliqué et difficile de s’y habituer en vous remerciant si vous avez des suggestions pour m’aider",""
"Apple - 13,6' MacBook Air M4 (2025) - RAM 16Go - Stockage 512Go - CPU 10 cœurs - GPU 10 cœurs - Argent","1249,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-13-6-macbook-air-m4-2025-ram-16go-s/f-10709-mw0x3fna.html#mpos=14|cd","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mw0x3fna/rw/apple-13-6-macbook-air-m4-2025-ram-16go-s.jpg","","lila • publié le","5,0","Mack Air portable apple","Bonne réception... très bon emballage c'est mon 1er Mack....nouvelle technologie a la pointe ' depuis longtemps je le voulais donc j'ai craqué. Cela reste quand même 1 salaire",""
"Apple - 13,6' MacBook Air M4 (2025) - RAM 16Go - Stockage 512Go - CPU 10 cœurs - GPU 10 cœurs - Argent","1249,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-13-6-macbook-air-m4-2025-ram-16go-s/f-10709-mw0x3fna.html#mpos=14|cd","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mw0x3fna/rw/apple-13-6-macbook-air-m4-2025-ram-16go-s.jpg","","Jackie • publié le","3,0","joli","pas encore offert je ne peux pas me pronnoncer",""
"Apple - 13,6' MacBook Air M4 (2025) - RAM 16Go - Stockage 512Go - CPU 10 cœurs - GPU 10 cœurs - Argent","1249,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-13-6-macbook-air-m4-2025-ram-16go-s/f-10709-mw0x3fna.html#mpos=14|cd","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mw0x3fna/rw/apple-13-6-macbook-air-m4-2025-ram-16go-s.jpg","","dencol • publié le","5,0","Très bien!","Beaucoup d’améliorations par rapport à mon 'vieux' MacBook de 2015.",""
"Apple - 13,6' MacBook Air M4 (2025) - RAM 16Go - Stockage 512Go - CPU 10 cœurs - GPU 10 cœurs - Argent","1249,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-13-6-macbook-air-m4-2025-ram-16go-s/f-10709-mw0x3fna.html#mpos=14|cd","https://www.cdiscount.com/pdt2/f/n/a/1/300x300/mw0x3fna/rw/apple-13-6-macbook-air-m4-2025-ram-16go-s.jpg","","John92 • publié le","5,0","Mon premier appareil Apple","Je suis très satisfait de mon achat, je vous le recommande. Très bon ordinateur portable , fluide , rapide , facile à utilisé. Facile à transporter et prend pas de place.",""
"APPLE MacBook Air 13' 2018 i5 - 1,6 Ghz - 8 Go RAM - 128 Go SSD - Or- Reconditionné - Excellent état","549,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-macbook-air-13-2018-i5-1-6-ghz-8-go-ram/f-10709-macbok0323cn.html#mpos=15|mp","https://www.cdiscount.com/pdt2/3/c/n/1/300x300/macbok0323cn/rw/apple-macbook-air-13-2018-i5-1-6-ghz-8-go-ram.jpg","MacBook Air 13 pouces - 2018 Caractéristiques Processeur : Intel Core i5 Fréquence : 1,6 Ghz Stockage : 128 Go SSD RAM : 8 Go Ecran : Retina Carte Graphique : Intel UHD Graphics 617 Clavier : AZERTY FR Couleur : Or Poids : 1,25 kg Trackpad : Force Touch MacBook Air : allier design et légèreté ... En plus d'être ultra-fin, ultra portable et ultra différent de tout le reste, votre MacBook Air est d'occasion et reconditionné ! Particulièrement utile pour les voyages ou les étudiants, il permet d'embarquer toute la technologie Mac avec soi pour une taille et un poids des plus minimaux. C'est le résultat d'une multitude d'innovations et d'une révolution dans le design. Le MacBook Air a été façonné avec une coque unibody, qui englobe à la fois le boitier et le cadre de l'écran. La conception unibody permet un design de haute précision, plus simple et épuré. Et cela se voit : votre ordinateur portable est exceptionnellement fin et léger, tout en étant assez robuste pour résister aux aléas de la vie de tous les jours, année après année. Le processeur Intel Core i5 Le processeur Intel Core i5 accélère les performances jusqu'à 50 % par rapport à la génération précédente. Le processeur Intel Core i5 bénéficie également de la fonction Turbo Boost. Lorsque vous utilisez une application qui sollicite fortement le processeur, comme Aperture 3 ou Final Cut Pro, et qui bénéficierait d'un gain de performances, Turbo Boost augmente automatiquement la vitesse d'un ou deux coeurs. Un écran Retina amélioré, plus de couleurs, plus de pixels Une grande ouverture des pixels et un taux de rafraîchissement variable le rendent efficace sur le plan énergétique. Et il prend en charge une large gamme de couleurs pour livrer des verts et des rouges plus éclatants qu’avec l’espace sRGB. Plus fidèles, les images foisonnent de détails d’un réalisme saisissant. Un atout essentiel pour le graphisme, l’étalonnage et le montage. Trackpad Force-touch et clavier rétroéclairé Sous OS X, le Force‑Touch joue un rôle essentiel dans votre interaction avec le MacBook Air. En quelques gestes réalistes et intuitifs, le trackpad Force Touch vous permet d’effectuer un clic forcé en appuyant sur le trackpad, puis en appliquant davantage de pression. Cette fonction peut être utilisée avec de nombreuses apps et programmes sur votre Mac et vous permet d’accéder à des options supplémentaires. Le grand trackpad Force‑Touch en verre rend agréable chaque toucher, pincement, balayage ou clic. Fin et léger, le MacBook Air est conçu pour être à l’aise partout, même dans les endroits les moins éclairés. Un capteur intégré détecte les variations de lumière ambiante et ajuste automatiquement la luminosité du clavier et de l’écran. Pour que vous ne soyez jamais dans le noir.. C'est votre côté branché. Avec ses 2 ports Thunderbolts 3 et son alimentation USBC, votre MacBook reconditionné vous offre l'environnement minimaliste que vous recherchez.","","","","",""
"Ordinateur portable HP Probook 640 G1 - Core i5 - RAM 8 Go - HDD 320 Go - Windows 10- Reconditionné - Très bon état","193,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/ordinateur-portable-hp-probook-640-g1-core-i5/f-1070992-rcdhp00021tbe.html#mpos=16|mp","https://www.cdiscount.com/pdt2/t/b/e/1/300x300/rcdhp00021tbe/rw/ordinateur-portable-hp-probook-640-g1-core-i5.jpg","Ordinateur portable Probook 640 G1 320 Go","Clai","4,0","Batterie a changer","J’ai reçu cette ordinateur bien emballé, il fonctionne bien hormis l’ordi reste allumé seulement si la batterie est branché à l’ordi, donc chargeur et adaptateur à changer.","23/08/2023"
"Ordinateur portable HP Probook 640 G1 - Core i5 - RAM 8 Go - HDD 320 Go - Windows 10- Reconditionné - Très bon état","193,00 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/ordinateur-portable-hp-probook-640-g1-core-i5/f-1070992-rcdhp00021tbe.html#mpos=16|mp","https://www.cdiscount.com/pdt2/t/b/e/1/300x300/rcdhp00021tbe/rw/ordinateur-portable-hp-probook-640-g1-core-i5.jpg","Ordinateur portable Probook 640 G1 320 Go","• publié le","5,0","Très bon reconditionnement (intel 5..8GA)","Ordinateur, rapide, intel i(.. 8 GA RAM.. excellent..à recommander.. vendeur PRO","05/10/2022"
"PC Portable Acer - Chromebook CBOA314-1H-C286 - Chrome OS - 14' FHD - Intel Celeron N4500 - RAM 4Go - 128 Go eMMC - AZERTY","179,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/pc-portable-acer-chromebook-cboa314-1h-c286-ch/f-10709-occax6bbxlavth9.html#mpos=17|cd","https://www.cdiscount.com/pdt2/t/h/9/1/300x300/occax6bbxlavth9/rw/pc-portable-acer-chromebook-cboa314-1h-c286-ch.jpg","TRES BON ETAT - Emballage abimé Découvrez l'Acer Chromebook 314, un ordinateur portable léger de 14' FHD avec processeur Intel Celeron N4500, 4 Go de RAM et 128 Go de stockage eMMC. Autonomie de 10,5 heures, idéal pour le travail et l'apprentissage. Connectivité avancée et démarrage rapide avec Chrome OS.","","","","",""
"APPLE MacBook Air 13' 2012 i5 - 1,8 Ghz - 4 Go RAM - 128 Go SSD - Gris- Reconditionné - Excellent état","399,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-macbook-air-13-2012-i5-1-8-ghz-4-go-ram/f-1070992-macbok0342cn.html#mpos=18|mp","https://www.cdiscount.com/pdt2/2/c/n/1/300x300/macbok0342cn/rw/apple-macbook-air-13-2012-i5-1-8-ghz-4-go-ram.jpg","APPLE MacBook Air 13' 2012 i5 - 1,8 Ghz - 4 Go RAM - 128 Go SSD - Gris","Gilles • publié le","2,0","APPLE MacBook Air 13' 2012","Après 1 mois d'utilisation pour mon activité professionnel, le APPLE MacBook Air 13' 2012 ne fonctionne plus , je suis très déçu, je vais le renvoyer et demander un remboursement. Client mécontent du produit et vendeur MarketAmazon à éviter.","26/01/2025"
"APPLE MacBook Air 13' 2012 i5 - 1,8 Ghz - 4 Go RAM - 128 Go SSD - Gris- Reconditionné - Excellent état","399,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-macbook-air-13-2012-i5-1-8-ghz-4-go-ram/f-1070992-macbok0342cn.html#mpos=18|mp","https://www.cdiscount.com/pdt2/2/c/n/1/300x300/macbok0342cn/rw/apple-macbook-air-13-2012-i5-1-8-ghz-4-go-ram.jpg","APPLE MacBook Air 13' 2012 i5 - 1,8 Ghz - 4 Go RAM - 128 Go SSD - Gris","Costaud • publié le","5,0","Aha","Bien !!!!!!!!!!!!!!!!!!!!",""
"APPLE MacBook Air 13' 2012 i5 - 1,8 Ghz - 4 Go RAM - 128 Go SSD - Gris- Reconditionné - Excellent état","399,99 €","https://www.cdiscount.com/informatique/ordinateurs-pc-portables/apple-macbook-air-13-2012-i5-1-8-ghz-4-go-ram/f-1070992-macbok0342cn.html#mpos=18|mp","https://www.cdiscount.com/pdt2/2/c/n/1/300x300/macbok0342cn/rw/apple-macbook-air-13-2012-i5-1-8-ghz-4-go-ram.jpg","APPLE MacBook Air 13' 2012 i5 - 1,8 Ghz - 4 Go RAM - 128 Go SSD - Gris","Chloe230602 • publié le","5,0","Avis sur le vendeur","Ayant effectué un achat auparavant sur le même site avec un autre vendeur j’ai été déçu c’est pourquoi pour cette commande j’ai regarder particulièrement l’es vendeur et leur notation Et FRANCHEMENT OKAMAC rien à voir avec biomac OKAMAC s’est sérieux rien qu’àu niveau emballage rien à dire Pc impeccable je recommande OKAMAC très bien noté sur Cdiscount et sur d’autre site je recommande",""
